review_priority,source_key,source_url,title,locale,department,category,section,chunk_index,sensitivity,review_required,public_answer_allowed,recommended_review_action,content_preview,decision,reviewer,review_date,reviewer_notes
P2,full_alte_local_kb_student_services_alte-edu-ge-ka-erasmus-bip-konkursi-kompiuteruli-metsnierebis-sabakalavro-programis-studen,https://alte.edu.ge/ka/erasmus-bip-konkursi-kompiuteruli-metsnierebis-sabakalavro-programis-studentebistvis,html_title,ka,Student Services,student_services,html_title,2,medium,false,true,REVIEW_REQUIRED,Erasmus + BIP კონკურსი კომპიუტერული მეცნიერების საბაკალავრო პროგრამის სტუდენტებისთვის,,,,
P2,full_alte_local_kb_student_services_alte-edu-ge-ka-karieruli-ganvitareba,https://alte.edu.ge/ka/karieruli-ganvitareba,html_title,ka,Student Services,student_services,html_title,2,medium,false,true,REVIEW_REQUIRED,🚀 კარიერული განვითარება | ალტე უნივერსიტეტი,,,,
P2,full_alte_local_kb_student_services_alte-edu-ge-ka-ombudsmeni,https://alte.edu.ge/ka/ombudsmeni,html_title,ka,Student Services,student_services,html_title,2,medium,false,true,REVIEW_REQUIRED,⚖️ ომბუდსმენი | ალტე უნივერსიტეტი,,,,
P2,full_alte_local_kb_student_services_alte-edu-ge-ka-studentebis-sakonsultatsio-saatebi,https://alte.edu.ge/ka/studentebis-sakonsultatsio-saatebi,html_title,ka,Student Services,student_services,html_title,2,medium,false,true,REVIEW_REQUIRED,📅 სტუდენტების საკონსულტაციო საათები | ალტე უნივერსიტეტი,,,,
P2,full_alte_local_kb_student_services_alte-edu-ge-ka-studentta-ketildgheobisa-da-tsarmatebis-mentori,https://alte.edu.ge/ka/studentta-ketildgheobisa-da-tsarmatebis-mentori,html_title,ka,Student Services,student_services,html_title,2,medium,false,true,REVIEW_REQUIRED,სტუდენტთა კეთილდღეობისა და წარმატების მენტორი | ალტე,,,,
P2,full_alte_local_kb_student_services_alte-edu-ge-ka-studentta-ketildgheobisa-da-tsarmatebis-mentori-2,https://alte.edu.ge/ka/studentta-ketildgheobisa-da-tsarmatebis-mentori-2,html_title,ka,Student Services,student_services,html_title,2,medium,false,true,REVIEW_REQUIRED,სტუდენტთა კეთილდღეობისა და წარმატების მენტორი | ალტე,,,,
P2,full_alte_local_kb_student_services_alte-edu-ge-ka-studentu-banakshi-registratsia-daitsyo,https://alte.edu.ge/ka/studentu-banakshi-registratsia-daitsyo,html_title,ka,Student Services,student_services,html_title,2,medium,false,true,REVIEW_REQUIRED,ნებისმიერი საფეხურის აგროტექნოლოგიების სფეროთი დაინტერესებულ სტუდენტებსა ალტე უნივერსიტეტი და იაკობ გოგებაშვილის სახელობის თელავის სახელმწიფო უნივერსიტეტი 5-დღიან სტუდენტურ ბანაკს სთავაზობს!,,,,
P2,full_alte_local_kb_student_services_alte-edu-ge-ka-studenturi-gzamkvlevi,https://alte.edu.ge/ka/studenturi-gzamkvlevi,html_title,ka,Student Services,student_services,html_title,2,medium,false,true,REVIEW_REQUIRED,📘 სტუდენტური გზამკვლევი | ალტე უნივერსიტეტი,,,,
P2,full_alte_local_kb_student_services_alte-edu-ge-ka-studenturi-kvleviti-habis-pirveli-shekhvedra-tsarmatebit-gaimarta,https://alte.edu.ge/ka/studenturi-kvleviti-habis-pirveli-shekhvedra-tsarmatebit-gaimarta,html_title,ka,Student Services,student_services,html_title,2,medium,false,true,REVIEW_REQUIRED,ალტე უნივერსიტეტში „სტუდენტური კვლევითი ჰაბი“ ამოქმედდა,,,,
P2,full_alte_local_kb_student_services_alte-edu-ge-ka-studenturi-servisebi,https://alte.edu.ge/ka/studenturi-servisebi,html_title,ka,Student Services,student_services,html_title,2,medium,false,true,REVIEW_REQUIRED,სტუდენტთა კეთილდღეობისა და წარმატების მენტორი | ალტე,,,,
P2,full_alte_local_kb_student_services_alte-edu-ge-ka-studenturi-servisebi,https://alte.edu.ge/ka/studenturi-servisebi,html_title,ka,Student Services,student_services,html_title,6,medium,false,true,REVIEW_REQUIRED,🚀 კარიერული განვითარება | ალტე უნივერსიტეტი,,,,
P2,full_alte_local_kb_student_services_alte-edu-ge-ka-studenturi-servisebi,https://alte.edu.ge/ka/studenturi-servisebi,html_title,ka,Student Services,student_services,html_title,9,medium,false,true,REVIEW_REQUIRED,⚖️ ომბუდსმენი | ალტე უნივერსიტეტი,,,,
